State Postal Code,State FIPS Code,District ID,District,Estimated Total Population,Estimated Population 5-17,Estimated number of relevant children 5 to 17 years old in poverty who are related to the householder
TX,48,41350,Stafford Municipal ,"18,594","3,023",402
TX,48,41400,Stamford Independent ,"3,211",568,151
TX,48,41430,Stanton Independent ,"4,370","1,060",199
TX,48,41520,Stephenville Independent ,"29,371","4,157",758
TX,48,41550,Sterling City Independent ,"1,381",308,45
TX,48,41610,Stockdale Independent ,"4,911",858,126
TX,48,41670,Stratford Independent ,"2,387",479,78
TX,48,41700,Strawn Independent ,646,98,20
TX,48,41760,Sudan Independent ,"1,434",358,64
TX,48,41790,Sulphur Bluff Independent ,"1,221",221,22
TX,48,41820,Sulphur Springs Independent ,"24,620","4,301",827
TX,48,41850,Sundown Independent ,"1,405",355,58
TX,48,41880,Sunnyvale Independent ,"7,691","1,781",140
TX,48,41910,Sunray Collegiate Independent ,"1,854",431,54
TX,48,41970,Sweeny Independent ,"10,386","1,979",285
TX,48,42000,Sweet Home Independent ,909,148,15
TX,48,42030,Sweetwater Independent ,"12,283","2,324",601
TX,48,42060,Taft Independent ,"4,775",886,300
TX,48,42090,Tahoka Independent ,"2,742",569,129
TX,48,42210,Tarkington Independent ,"10,442","2,252",501
TX,48,42240,Tatum Independent ,"5,505",986,208
TX,48,42280,Taylor Independent ,"18,483","3,166",462
TX,48,42300,Teague Independent ,"7,131","1,112",226
TX,48,42330,Temple Independent ,"59,367","9,774","2,282"
TX,48,42360,Tenaha Independent ,"2,243",461,121
TX,48,42390,Terlingua Common ,756,89,28
TX,48,42420,Terrell County Independent ,724,111,21
TX,48,42450,Terrell Independent ,"30,629","5,419",816
TX,48,42480,Texarkana Independent ,"32,741","6,093","1,746"
TX,48,42510,Texas City Independent ,"58,590","10,215","2,582"
TX,48,42540,Texhoma Independent ,399,69,10
TX,48,42570,Texline Independent ,916,214,34
TX,48,42630,Thorndale Independent ,"3,274",594,62
TX,48,42660,Thrall Independent ,"3,877",636,76
TX,48,42690,Three Rivers Independent ,"4,168",524,125
TX,48,42720,Three Way Independent ,537,84,18
TX,48,42780,Throckmorton Collegiate Independent ,"1,086",176,42
TX,48,42810,Tidehaven Independent ,"3,748",722,148
TX,48,42840,Timpson Independent ,"3,541",664,189
TX,48,42870,Tioga Independent ,"1,738",353,49
TX,48,42900,Tolar Independent ,"3,057",630,65
TX,48,42930,Tom Bean Independent ,"4,417",756,75
TX,48,42960,Tomball Independent ,"95,265","21,203","1,767"
TX,48,42990,Tornillo Independent ,"3,648",906,303
TX,48,43110,Trent Independent ,765,140,37
TX,48,43140,Trenton Independent ,"3,957",820,95
TX,48,43170,Trinidad Independent ,861,153,28
TX,48,43200,Trinity Independent ,"7,282","1,088",318
TX,48,43230,Troup Independent ,"5,420","1,048",195
TX,48,43260,Troy Independent ,"7,416","1,697",218
TX,48,43320,Tulia Independent ,"5,225",950,257
TX,48,43350,Tuloso-Midway Independent ,"14,375","3,165",615
TX,48,43400,Turkey-Quitaque Independent ,843,151,36
TX,48,43470,Tyler Independent ,"131,019","22,621","4,193"
TX,48,43530,Union Grove Independent ,"3,019",607,69
TX,48,43560,Union Hill Independent ,"2,060",310,59
TX,48,43650,United Independent ,"184,620","44,822","9,836"
TX,48,43680,Utopia Independent ,"1,243",158,39
TX,48,43720,Uvalde Consolidated Independent ,"21,752","4,360","1,378"
TX,48,43740,Valentine Independent ,267,14,4
TX,48,43760,Valley Mills Independent ,"3,453",674,106
TX,48,43800,Valley View Independent ,"17,525","4,577","1,632"
TX,48,43860,Valley View Independent ,"3,711",685,114
TX,48,43890,Van Alstyne Independent ,"9,280","1,948",147
TX,48,43920,Van Independent ,"15,404","2,634",416
TX,48,43950,Van Vleck Independent ,"5,234",886,262
TX,48,43980,Vega Independent ,"1,136",154,21
TX,48,44010,Venus Independent ,"11,980","2,443",338
TX,48,44040,Veribest Independent ,"1,336",293,29
TX,48,44110,Vernon Independent ,"12,189","1,929",383
TX,48,44150,Victoria Independent ,"83,260","15,510","3,034"
TX,48,44160,Vidor Independent ,"23,763","4,329",850
TX,48,44250,Vysehrad Independent ,796,88,9
TX,48,44280,Waco Independent ,"109,495","17,721","4,407"
TX,48,44310,Waelder Independent ,"1,841",336,83
TX,48,44370,Walcott Independent ,148,29,4
TX,48,44410,Wall Independent ,"5,236","1,245",108
TX,48,44430,Waller Independent ,"47,319","8,642","1,548"
TX,48,44490,Walnut Bend Independent ,139,19,3
TX,48,44520,Walnut Springs Independent ,"1,248",218,53
TX,48,44580,Warren Independent ,"6,122","1,032",169
TX,48,44670,Waskom Independent ,"4,179",711,144
TX,48,44710,Water Valley Independent ,"1,919",361,59
TX,48,44730,Waxahachie Independent ,"58,281","10,823","1,206"
TX,48,44800,Weatherford Independent ,"60,349","10,016","1,067"
TX,48,44810,Webb Consolidated Independent ,865,183,84
TX,48,44820,Weimar Independent ,"4,554",776,124
TX,48,44890,Wellington Independent ,"2,549",518,125
TX,48,44910,Wellman-Union Consolidated Independent ,731,205,46
TX,48,44940,Wells Independent ,"1,913",399,145
TX,48,44960,Weslaco Independent ,"73,248","16,886","5,904"
TX,48,45000,West Hardin County Consolidated Independent ,"3,128",522,98
TX,48,45040,West Independent ,"8,271","1,522",163
TX,48,45090,West Orange-Cove Consolidated Independent ,"18,351","3,146",923
TX,48,45120,West Oso Independent ,"7,997","1,645",592
TX,48,45150,West Rusk County Consolidated Independent ,"5,572","1,075",300
TX,48,45180,West Sabine Independent ,"2,660",499,130
TX,48,45210,Westbrook Independent ,928,171,36
TX,48,45240,Westhoff Independent ,474,70,18
TX,48,45330,Westphalia Independent ,353,51,3
TX,48,43290,Westwood Independent ,"14,178","1,513",348
TX,48,45380,Wharton Independent ,"12,814","2,147",553
TX,48,45420,Wheeler Independent ,"1,910",389,59
TX,48,45450,White Deer Independent ,"1,506",266,32
TX,48,45480,White Oak Independent ,"6,519","1,560",182
TX,48,45540,White Settlement Independent ,"37,718","7,228","1,017"
TX,48,45570,Whiteface Consolidated Independent ,811,172,24
TX,48,45600,Whitehouse Independent ,"29,492","6,111",621
TX,48,45630,Whitesboro Independent ,"10,576","1,733",264
TX,48,45670,Whitewright Independent ,"4,153",817,90
TX,48,45690,Whitharral Independent ,432,77,8
TX,48,45720,Whitney Independent ,"10,494","1,578",323
TX,48,45780,Wichita Falls Independent ,"88,081","14,851","2,927"
TX,48,45840,Wildorado Independent ,375,66,9
TX,48,45900,Willis Independent ,"48,071","8,650","1,402"
TX,48,45950,Wills Point Independent ,"16,729","2,992",544
TX,48,45990,Wilson Independent ,768,150,44
TX,48,9,Wimberley Independent ,"16,505","2,443",301
TX,48,46080,Windthorst Independent ,"1,373",232,28
TX,48,46170,Wink-Loving Independent ,981,214,37
TX,48,46200,Winnsboro Independent ,"9,820","1,509",320
TX,48,46230,Winona Independent ,"6,832","1,219",253
TX,48,46260,Winters Independent ,"3,204",569,152
TX,48,46320,Woden Independent ,"3,023",609,118
TX,48,46350,Wolfe City Independent ,"3,428",645,105
TX,48,46380,Woodsboro Independent ,"2,492",403,90
TX,48,46410,Woodson Independent ,438,81,17
TX,48,46440,Woodville Independent ,"10,091","1,243",320
TX,48,46470,Wortham Independent ,"2,045",379,77
TX,48,46500,Wylie Independent ,"25,911","5,535",397
TX,48,46530,Wylie Independent ,"82,466","18,008","1,211"
TX,48,46590,Yantis Independent ,"3,773",402,95
TX,48,46620,Yoakum Independent ,"8,929","1,700",384
TX,48,46650,Yorktown Independent ,"3,282",532,111
TX,48,46680,Ysleta Independent ,"188,344","34,192","10,592"
TX,48,46710,Zapata County Independent ,"13,908","3,486","1,409"
TX,48,46740,Zavalla Independent ,"2,626",426,144
TX,48,46770,Zephyr Independent ,782,114,20
UT,49,30,Alpine ,"411,093","103,966","5,276"
UT,49,60,Beaver ,"7,249","1,748",199
UT,49,90,Box Elder ,"59,688","14,031","1,014"
UT,49,120,Cache ,"82,957","22,901","1,408"
UT,49,142,Canyons ,"226,543","43,540","2,834"
UT,49,150,Carbon ,"20,372","3,985",607
UT,49,180,Daggett ,976,168,17
UT,49,210,Davis ,"367,285","86,569","4,254"
UT,49,240,Duchesne ,"19,790","4,912",724
UT,49,270,Emery ,"9,967","2,195",288
UT,49,300,Garfield ,"5,129",885,112
UT,49,330,Grand ,"10,163","1,591",251
UT,49,360,Granite ,"410,994","78,822","8,151"
UT,49,390,Iron ,"60,519","12,768","1,656"
UT,49,420,Jordan ,"310,519","75,184","3,565"
UT,49,450,Juab ,"11,296","2,964",271
UT,49,480,Kane ,"7,992","1,413",160
UT,49,510,Logan ,"54,460","7,559","1,006"
UT,49,540,Millard ,"13,164","3,162",387
UT,49,570,Morgan ,"12,657","3,539",140
UT,49,600,Murray ,"38,447","5,979",549
UT,49,630,Nebo ,"155,206","41,046","2,258"
UT,49,660,North Sanpete ,"12,566","2,546",297
UT,49,690,North Summit ,"5,859","1,114",67
UT,49,720,Ogden ,"88,846","15,398","2,247"
UT,49,750,Park City ,"28,673","5,095",250
UT,49,780,Piute ,"1,487",267,52
UT,49,810,Provo ,"118,687","16,833","1,664"
UT,49,840,Rich ,"2,597",591,58
UT,49,870,Salt Lake City ,"199,918","25,602","2,890"
UT,49,900,San Juan ,"13,989","3,157",949
UT,49,930,Sevier ,"21,906","4,692",525
UT,49,960,South Sanpete ,"16,540","2,754",270
UT,49,990,South Summit ,"8,561","1,678",74
UT,49,1020,Tintic ,859,149,34
UT,49,1050,Tooele ,"76,640","18,552",982
UT,49,1080,Uintah ,"36,204","8,761","1,154"
UT,49,1110,Wasatch ,"36,173","8,392",447
UT,49,1140,Washington ,"191,226","36,290","3,211"
UT,49,1170,Wayne ,"2,558",424,61
UT,49,1200,Weber ,"178,220","38,787","2,563"
VT,50,99903,Addison Central Supervisory Union,"15,576","1,734",137
VT,50,99902,Addison Northwest Supervisory Union,"7,633",910,74
VT,50,7,Barre Supervisory Union,"16,458","2,273",267
VT,50,99906,Bennington Rutland Supervisory Union,"15,724","2,289",237
VT,50,99915,Burlington Supervisory District,"44,887","3,903",523
VT,50,99909,Caledonia Central Supervisory Union,"11,255","1,623",160
VT,50,404,Central Vermont Supervisory Union,"11,577","1,335",139
VT,50,99914,Champlain Valley Supervisory District,"27,302","4,446",188
VT,50,99912,Chittenden East Supervisory Union,"15,722","2,605",107
VT,50,99907,Colchester Supervisory District,"17,363","2,370",155
VT,50,99919,Essex North Supervisory Union,"2,956",413,50
VT,50,394,Essex-Westford Supervisory ,"24,236","3,723",184
VT,50,99920,Franklin Northeast Supervisory Union,"11,384","1,943",265
VT,50,99922,Franklin West Supervisory Union,"11,289","2,034",98
VT,50,99924,Grand Isle Supervisory Union,"7,421",965,113
VT,50,405,Greater Rutland County Supervisory Union,"13,283","1,815",172
VT,50,99954,Hartford Supervisory District,"10,768","1,409",130
VT,50,99942,Harwood Unified Union Supervisory District,"13,719","1,914",111
VT,50,407,Kingdom East Supervisory District,"12,526","1,744",238
VT,50,99925,Lamoille North Supervisory Union,"12,819","1,895",202
VT,50,99926,Lamoille South Supervisory Union,"11,624","1,796",172
VT,50,99923,Maple Run Supervisory District,"15,988","2,388",298
VT,50,99933,Mill River Unified Union Supervisory District,"6,192",839,99
VT,50,99910,Milton Supervisory District,"10,758","1,629",131
VT,50,99921,Missisquoi Valley  (Supervisory),"11,664","1,824",184
VT,50,406,Montpelier-Roxbury Supervisory Union,"8,776","1,189",95
VT,50,99901,Mt. Abraham Unified  (Supervisory),"10,594","1,398",109
VT,50,99931,North Country Supervisory Union,"18,901","2,681",400
VT,50,99927,Orange East Supervisory Union,"12,770","1,834",229
VT,50,99928,Orange Southwest Supervisory Union,"7,289",923,128
VT,50,99934,Orleans Central Supervisory Union,"7,636","1,191",208
VT,50,99935,Orleans Southwest Supervisory Union,"7,925","1,123",150
VT,50,384,Rivendell Interstate Supervisory District,"2,302",278,27
VT,50,99940,Rutland City Supervisory District,"15,812","1,950",338
VT,50,99936,Rutland Northeast Supervisory Union,"11,507","1,607",160
VT,50,99955,School Administrative Unit #70,"3,640",664,14
VT,50,99904,Slate Valley Unified Union  (Supervisory),"10,381","1,326",177
VT,50,99916,South Burlington Supervisory District,"20,357","2,709",188
VT,50,99905,Southwest Vermont Supervisory Union,"5,273","3,641",612
VT,50,99956,Springfield Supervisory District,"9,131","1,204",177
VT,50,99911,St. Johnsbury Supervisory District,"7,399","1,152",149
VT,50,385,Two Rivers Supervisory Union,"8,808","1,150",129
VT,50,99932,Washington Central Supervisory Union,"9,878","1,433",93
VT,50,99930,White River Valley Supervisory Union,"12,487","1,724",189
VT,50,99946,Windham Central Supervisory Union,"9,799","1,218",133
VT,50,99947,Windham Northeast Supervisory Union,"8,908","1,285",185
VT,50,99948,Windham Southeast Supervisory Union,"21,062","2,854",352
VT,50,99949,Windham Southwest Supervisory Union,"6,081",830,108
VT,50,99951,Windsor Central Supervisory Union,"9,109","1,215",83
VT,50,99952,Windsor Southeast Supervisory Union,"11,276","1,512",130
VT,50,99917,Winooski Supervisory District,"8,240",817,166
VA,51,60,Accomack County Public Schools,"33,246","5,075","1,189"
VA,51,90,Albemarle County Public Schools,"113,535","16,669","1,296"
VA,51,120,Alexandria City Public Schools,"154,706","17,979","2,606"
VA,51,152,Alleghany County Public Schools,"14,986","2,112",382
VA,51,180,Amelia County Public Schools,"13,268","2,011",259
VA,51,210,Amherst County Public Schools,"31,273","4,598",737
VA,51,240,Appomattox County Public Schools,"16,353","2,556",394
VA,51,270,Arlington County Public Schools,"232,965","30,452","2,714"
VA,51,300,Augusta County Public Schools,"77,563","11,199","1,119"
VA,51,330,Bath County Public Schools,"4,114",461,76
VA,51,360,Bedford County Public Schools,"80,131","12,082","1,374"
VA,51,390,Bland County Public Schools,"6,173",684,107
VA,51,420,Botetourt County Public Schools,"33,866","4,972",360
VA,51,450,Bristol City Public Schools,"17,054","2,627",758
VA,51,480,Brunswick County Public Schools,"15,940","1,886",568
VA,51,510,Buchanan County Public Schools,"19,816","2,618",724
VA,51,540,Buckingham County Public Schools,"16,947","2,289",442
VA,51,560,Buena Vista City Public Schools,"6,601","1,003",208
VA,51,600,Campbell County Public Schools,"55,492","8,163","1,164"
VA,51,660,Caroline County Public Schools,"31,332","5,253",747
VA,51,690,Carroll County Public Schools,"29,048","3,906",854
VA,51,720,Charles City County Public Schools,"6,594",706,122
VA,51,750,Charlotte County Public Schools,"11,448","1,841",446
VA,51,780,Charlottesville City Public Schools,"45,672","4,827",915
VA,51,810,Chesapeake City Public Schools,"251,269","45,734","4,143"
VA,51,840,Chesterfield County Public Schools,"370,688","66,195","5,427"
VA,51,870,Clarke County Public Schools,"14,881","2,312",148
VA,51,930,Colonial Beach Town Public Schools,"3,871",509,112
VA,51,960,Colonial Heights City Public Schools,"18,273","3,163",511
VA,51,990,Covington City Public Schools,"5,717",932,251
VA,51,1020,Craig County Public Schools,"4,865",658,107
VA,51,1050,Culpeper County Public Schools,"53,596","10,010","1,105"
VA,51,1080,Cumberland County Public Schools,"9,681","1,388",324
VA,51,22,Dahlgren Department of Defense ,745,126,4
VA,51,1110,Danville City Public Schools,"42,215","6,949","2,547"
VA,51,1140,Dickenson County Public Schools,"13,787","2,042",519
VA,51,1170,Dinwiddie County Public Schools,"27,912","4,358",638
VA,51,1190,Emporia City Public Schools,"5,667","1,047",336
VA,51,1200,Essex County Public Schools,"10,573","1,409",277
VA,51,1230,Fairfax City Public Schools,"24,276","3,695",307
VA,51,1260,Fairfax County Public Schools,"1,139,720","196,027","17,656"
VA,51,1290,Falls Church City Public Schools,"14,493","2,725",79
VA,51,1320,Fauquier County Public Schools,"73,815","12,976",793
VA,51,1350,Floyd County Public Schools,"15,566","2,238",335
VA,51,1380,Fluvanna County Public Schools,"27,723","4,035",339
VA,51,1410,Franklin City Public Schools,"8,217","1,508",505
VA,51,1440,Franklin County Public Schools,"54,938","7,768","1,205"
VA,51,1470,Frederick County Public Schools,"93,717","16,196","1,493"
VA,51,1510,Fredericksburg City Public Schools,"28,367","4,189",847
VA,51,1560,Galax City Public Schools,"6,660","1,213",426
VA,51,1590,Giles County Public Schools,"16,562","2,485",383
VA,51,1620,Gloucester County Public Schools,"39,069","5,905",671
VA,51,1650,Goochland County Public Schools,"25,488","3,272",246
VA,51,1690,Grayson County Public Schools,"15,359","1,880",423
VA,51,1710,Greene County Public Schools,"20,968","3,698",411
VA,51,1740,Greensville County Public Schools,"11,437","1,359",294
VA,51,1770,Halifax County Public Schools,"33,738","5,120","1,068"
VA,51,1800,Hampton City Public Schools,"137,746","21,197","3,834"
VA,51,1830,Hanover County Public Schools,"111,603","18,770","1,430"
VA,51,1860,Harrisonburg City Public Schools,"51,430","5,922","1,010"
VA,51,1890,Henrico County Public Schools,"333,554","54,966","4,963"
VA,51,1920,Henry County Public Schools,"50,248","7,445","1,499"
VA,51,1950,Highland County Public Schools,"2,226",204,42
VA,51,1980,Hopewell City Public Schools,"23,140","4,387","1,253"
VA,51,2010,Isle of Wight County Public Schools,"39,278","6,440",670
VA,51,36,James City County Public Schools,"79,882","11,886","1,135"
VA,51,2100,King George County Public Schools,"26,744","5,061",391
VA,51,2120,King William County Public Schools,"14,688","2,442",222
VA,51,2070,King and Queen County Public Schools,"6,662",854,177
VA,51,2160,Lancaster County Public Schools,"10,928","1,315",287
VA,51,2190,Lee County Public Schools,"21,983","3,100",983
VA,51,2220,Lexington City Public Schools,"7,456",625,75
VA,51,2250,Loudoun County Public Schools,"427,592","88,689","2,842"
VA,51,2280,Louisa County Public Schools,"38,848","5,720",735
VA,51,2310,Lunenburg County Public Schools,"11,926","1,767",400
VA,51,2340,Lynchburg City Public Schools,"79,009","10,422","2,269"
VA,51,2370,Madison County Public Schools,"13,942","2,102",300
VA,51,2360,Manassas City Public Schools,"42,708","7,825","1,138"
VA,51,2390,Manassas Park City Public Schools,"17,002","3,083",359
VA,51,2400,Martinsville City Public Schools,"13,517","2,589",770
VA,51,2430,Mathews County Public Schools,"8,546","1,025",145
VA,51,2460,Mecklenburg County Public Schools,"30,248","4,091",920
VA,51,2490,Middlesex County Public Schools,"10,781","1,220",250
VA,51,2520,Montgomery County Public Schools,"98,473","11,350","1,394"
VA,51,2580,Nelson County Public Schools,"14,790","1,883",330
VA,51,2610,New Kent County Public Schools,"23,897","3,500",233
VA,51,2640,Newport News City Public Schools,"184,587","30,168","6,846"
